DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.01841	101	8	1	5	4	2	15	0	55	4	0	-0.538699	0	0.0106703
DL	1.01848	101	8	1	7	6	5	2	0	551	16	0	10.1195	0	0.00154608
DL	1.01848	101	8	1	9	4	2	4	0	224	12	0	6.28345	0	0.0685982
DL	1.01859	101	8	2	1	4	2	13	0	55	4	0	-1.56725	0	0.015748
DL	1.01862	101	8	2	1	6	5	10	0	135	6	0	5.10108	0	0
DL	1.01866	101	8	2	5	4	2	15	0	55	4	0	-0.541952	0	0.0119947
DL	1.01873	101	8	2	7	6	5	2	0	551	16	0	10.2254	0	0.000411891
DL	1.01873	101	8	2	9	4	2	4	0	181	10	0	6.17284	0	6.3699e-09
DL	1.01884	101	8	3	1	4	2	13	0	55	4	0	-1.54169	0	0.0175762
DL	1.01887	101	8	3	1	6	5	10	0	135	6	0	5.23633	0	0
DL	1.01891	101	8	3	5	4	2	15	0	55	4	0	-0.70512	0	0.0241055
DL	1.01898	101	8	3	7	6	5	2	0	440	14	0	10.1946	0	0
DL	1.01898	101	8	3	9	4	2	4	0	181	10	0	6.11006	0	3.36295e-08
DL	1.01909	101	9	0	1	4	2	13	0	55	4	0	-1.4827	0	0.0157334
DL	1.01912	101	9	0	1	6	5	10	0	200	8	0	5.36383	0	7.84871e-10
DL	1.01916	101	9	0	5	4	2	15	0	55	4	0	-0.661225	0	0.0211644
DL	1.01923	101	9	0	7	6	5	2	0	440	14	0	10.3237	0	0
DL	1.01923	101	9	0	9	4	2	4	0	181	10	0	5.9166	0	1.06539e-06
DL	1.01934	101	9	1	1	4	2	13	0	55	4	0	-1.55025	0	0.0272432
DL	1.01937	101	9	1	1	6	5	10	0	200	8	0	5.51901	0	3.54831e-11
DL	1.01941	101	9	1	5	4	2	15	0	55	4	0	-0.686574	0	0.0249015
DL	1.01948	101	9	1	7	6	5	2	0	440	14	0	10.2874	0	0
DL	1.01948	101	9	1	9	4	2	4	0	181	10	0	5.78003	0	1.02031e-05
DL	1.01959	101	9	2	1	4	2	13	0	55	4	0	-1.51074	0	0.0279472
DL	1.01962	101	9	2	1	6	5	10	0	200	8	0	5.5857	0	5.142e-13
DL	1.01966	101	9	2	5	4	2	15	0	55	4	0	-0.904081	0	0.07554
DL	1.01973	101	9	2	7	6	5	2	0	440	14	0	10.1291	0	0
DL	1.01973	101	9	2	9	4	2	4	0	181	10	0	5.59894	0	0.000113909
DL	1.01984	101	9	3	1	4	2	13	0	55	4	0	-1.46754	0	0.0265927
DL	1.01987	101	9	3	1	6	5	10	0	200	8	0	5.868	0	2.33147e-15
DL	1.01991	101	9	3	5	4	2	15	0	55	4	0	-0.994397	0	0.0985236
DL	1.01998	101	9	3	7	6	5	2	0	551	16	0	10.2171	0	0.000364508
DL	1.01998	101	9	3	9	4	2	4	0	181	10	0	5.57611	0	0.000147778
DL	1.02009	102	0	0	1	4	2	13	0	30	2	0	-1.4651	0	9.22207e-13
DL	1.02012	102	0	0	1	6	5	10	0	200	8	0	5.86985	0	3.33067e-16
DL	1.02016	102	0	0	5	4	2	15	0	55	4	0	-1.20364	0	0.169308
DL	1.02023	102	0	0	7	6	5	2	0	551	16	0	10.1874	0	0.000533656
DL	1.02023	102	0	0	9	4	2	4	0	181	10	0	5.43989	0	0.00373895
DL	1.02032	102	0	1	1	3	2	13	0	22	2	0	-1.60607	0	1.66631e-11
DL	1.02037	102	0	1	1	6	5	10	0	274	10	0	6.09526	0	5.68565e-06
DL	1.02037	102	0	1	4	3	2	15	0	22	2	0	-0.717404	0	4.95826e-13
DL	1.02043	102	0	1	7	3	2	2	0	15	0	0	-3.2947	0	2.25414e-08
DL	1.02048	102	0	1	7	6	5	2	0	440	14	0	10.219	0	0
DL	1.02048	102	0	1	10	3	2	4	0	135	10	0	5.27825	0	0.0465139
DL	1.02057	102	0	2	1	3	2	13	0	22	2	0	-1.60001	0	2.28786e-11
DL	1.02062	102	0	2	1	6	5	10	0	274	10	0	6.21792	0	3.22054e-07
DL	1.02062	102	0	2	4	3	2	15	0	22	2	0	-0.824629	0	2.20823e-12
DL	1.02068	102	0	2	7	3	2	2	0	15	0	0	-3.32145	0	2.71084e-08
DL	1.02073	102	0	2	7	6	5	2	0	440	14	0	10.279	0	0
DL	1.02073	102	0	2	10	3	2	4	0	135	10	0	5.27899	0	0.0375797
DL	1.02082	102	0	3	1	3	2	13	0	22	2	0	-1.61437	0	4.10472e-11
DL	1.02087	102	0	3	1	6	5	10	0	274	10	0	6.39569	0	2.86713e-09
DL	1.02087	102	0	3	4	3	2	15	0	22	2	0	-0.897124	0	5.66808e-12
DL	1.02093	102	0	3	7	3	2	2	0	15	0	0	-3.33627	0	2.87415e-08
DL	1.02098	102	0	3	7	6	5	2	0	440	14	0	10.2225	0	0
DL	1.02098	102	0	3	10	3	2	4	0	135	10	0	5.21084	0	0.0469321
DL	1.02107	102	1	0	1	3	2	13	0	22	2	0	-1.65848	0	1.14032e-10
DL	1.02112	102	1	0	1	6	5	10	0	274	10	0	6.48518	0	1.64191e-12
DL	1.02112	102	1	0	4	3	2	15	0	22	2	0	-0.899224	0	5.68678e-12
DL	1.02118	102	1	0	7	3	2	2	0	22	2	0	-3.37566	0	0.000491738
DL	1.02123	102	1	0	7	6	5	2	0	440	14	0	10.259	0	0
DL	1.02123	102	1	0	10	3	2	4	0	98	8	0	5.20062	0	4.39187e-08
DL	1.02132	102	1	1	1	3	2	13	0	22	2	0	-1.67923	0	1.8712e-10
DL	1.02137	102	1	1	1	6	5	10	0	274	10	0	6.56068	0	5.03486e-14
DL	1.02137	102	1	1	4	3	2	15	0	22	2	0	-0.964472	0	1.16314e-11
DL	1.02143	102	1	1	7	3	2	2	0	22	2	0	-3.28791	0	0.000215557
DL	1.02148	102	1	1	7	6	5	2	0	440	14	0	10.4473	0	0
DL	1.02148	102	1	1	10	3	2	4	0	98	8	0	5.06909	0	2.05097e-08
DL	1.02157	102	1	2	1	3	2	13	0	22	2	0	-1.70548	0	3.26907e-10
DL	1.02162	102	1	2	1	6	5	10	0	274	10	0	6.56524	0	5.16254e-15
DL	1.02162	102	1	2	4	3	2	15	0	22	2	0	-1.0971	0	2.91075e-10
DL	1.02168	102	1	2	7	3	2	2	0	22	2	0	-3.25849	0	0.000153412
DL	1.02173	102	1	2	7	6	5	2	0	440	14	0	10.5468	0	0
DL	1.02173	102	1	2	10	3	2	4	0	98	8	0	5.00542	0	1.48124e-08
DL	1.02182	102	1	3	1	3	2	13	0	22	2	0	-1.66609	0	2.1482e-10
DL	1.02187	102	1	3	1	6	5	10	0	274	10	0	6.63612	0	1.11022e-16
DL	1.02187	102	1	3	4	3	2	15	0	22	2	0	-1.25971	0	1.81102e-09
DL	1.02193	102	1	3	7	3	2	2	0	22	2	0	-3.34112	0	0.00028526
DL	1.02198	102	1	3	7	6	5	2	0	440	14	0	10.5512	0	0
DL	1.02198	102	1	3	10	3	2	4	0	98	8	0	4.99308	0	1.85763e-08
DL	1.02207	102	2	0	1	3	2	13	0	22	2	0	-1.60672	0	8.56233e-11
DL	1.02212	102	2	0	1	6	5	10	0	338	12	0	6.63993	0	8.74379e-11
DL	1.02212	102	2	0	4	3	2	15	0	22	2	0	-1.32375	0	3.36807e-09
DL	1.02218	102	2	0	7	3	2	2	0	22	2	0	-3.26563	0	0.000130792
DL	1.02223	102	2	0	7	6	5	2	0	551	16	0	10.5096	0	0.000184092
DL	1.02223	102	2	0	10	3	2	4	0	98	8	0	4.90657	0	1.13367e-08
DL	1.02232	102	2	1	1	3	2	13	0	22	2	0	-1.47653	0	1.14312e-11
DL	1.02237	102	2	1	1	6	5	10	0	338	12	0	6.66517	0	1.25789e-09
DL	1.02237	102	2	1	4	3	2	15	0	22	2	0	-1.32193	0	2.55945e-09
DL	1.02243	102	2	1	7	3	2	2	0	22	2	0	-3.33107	0	0.000208634
DL	1.02248	102	2	1	7	6	5	2	0	551	16	0	10.4094	0	0.000629752
DL	1.02248	102	2	1	10	3	2	4	0	98	8	0	4.7297	0	1.16706e-08
DL	1.02257	102	2	2	1	3	2	13	0	22	2	0	-1.53019	0	2.32936e-11
DL	1.02262	102	2	2	1	6	5	10	0	338	12	0	6.58373	0	1.66124e-09
DL	1.02262	102	2	2	4	3	2	15	0	22	2	0	-1.53846	0	2.53044e-08
DL	1.02268	102	2	2	7	3	2	2	0	22	2	0	-3.35878	0	0.000231176
DL	1.02273	102	2	2	7	6	5	2	0	551	16	0	10.4895	0	3.25745e-08
DL	1.02273	102	2	2	10	3	2	4	0	98	8	0	4.52187	0	1.21755e-08
DL	1.02282	102	2	3	1	3	2	13	0	22	2	0	-1.37761	0	1.6851e-12
DL	1.02287	102	2	3	1	6	5	10	0	338	12	0	6.52052	0	7.10759e-12
DL	1.02287	102	2	3	4	3	2	15	0	22	2	0	-1.63495	0	5.69195e-08
DL	1.02293	102	2	3	7	3	2	2	0	22	2	0	-3.31593	0	0.000149373
DL	1.02298	102	2	3	7	6	5	2	0	440	14	0	10.498	0	0
DL	1.02298	102	2	3	10	3	2	4	0	98	8	0	4.41144	0	6.28038e-09
DL	1.02307	102	3	0	1	3	2	13	0	22	2	0	-1.15922	0	2.99205e-14
DL	1.02312	102	3	0	1	6	5	10	0	338	12	0	6.58069	0	1.24789e-13
DL	1.02312	102	3	0	4	3	2	15	0	22	2	0	-1.7509	0	1.35022e-07
DL	1.02318	102	3	0	7	3	2	2	0	22	2	0	-3.30891	0	0.000128251
DL	1.02323	102	3	0	7	6	5	2	0	440	14	0	10.5664	0	0
DL	1.02323	102	3	0	10	3	2	4	0	98	8	0	4.18426	0	1.71622e-08
DL	1.02332	102	3	1	1	3	2	13	0	22	2	0	-1.03434	0	2.05391e-15
DL	1.02337	102	3	1	1	6	5	10	0	338	12	0	6.57035	0	2.58682e-14
DL	1.02337	102	3	1	4	3	2	15	0	22	2	0	-1.91008	0	5.10622e-07
DL	1.02343	102	3	1	7	3	2	2	0	22	2	0	-3.37219	0	0.000205145
DL	1.02348	102	3	1	7	6	5	2	0	551	16	0	10.4696	0	2.60449e-08
DL	1.02348	102	3	1	10	3	2	4	0	98	8	0	4.06849	0	9.39714e-09
DL	1.02357	102	3	2	1	3	2	13	0	22	2	0	-0.985657	0	5.55112e-16
DL	1.02362	102	3	2	1	6	5	10	0	338	12	0	6.58097	0	2.10942e-15
DL	1.02362	102	3	2	4	3	2	15	0	22	2	0	-1.9545	0	5.86789e-07
DL	1.02368	102	3	2	7	3	2	2	0	22	2	0	-3.30931	0	0.000112998
DL	1.02373	102	3	2	7	6	5	2	0	551	16	0	10.4336	0	4.1444e-06
DL	1.02373	102	3	2	10	3	2	4	0	98	8	0	3.87179	0	8.57544e-09
DL	1.02382	102	3	3	1	3	2	13	0	40	4	0	-0.967763	0	0.0033102
DL	1.02387	102	3	3	1	6	5	10	0	338	12	0	6.5404	0	2.72005e-15
DL	1.02387	102	3	3	4	3	2	15	0	22	2	0	-2.05144	0	1.05073e-06
DL	1.02393	102	3	3	7	3	2	2	0	22	2	0	-3.37402	0	0.00017478
DL	1.02398	102	3	3	7	6	5	2	0	551	16	0	10.5072	0	7.53421e-07
DL	1.02398	102	3	3	10	3	2	4	0	98	8	0	3.60967	0	7.96252e-07
DL	1.02407	102	4	0	1	3	2	13	0	40	4	0	-0.817416	0	0.00112145
DL	1.02412	102	4	0	1	6	5	10	0	338	12	0	6.36501	0	7.92513e-08
DL	1.02412	102	4	0	4	3	2	15	0	22	2	0	-2.06807	0	9.04913e-07
DL	1.02418	102	4	0	7	3	2	2	0	22	2	0	-3.23842	0	4.65433e-05
DL	1.02423	102	4	0	7	6	5	2	0	551	16	0	10.4109	0	2.84405e-06
DL	1.02423	102	4	0	10	3	2	4	0	98	8	0	3.51614	0	7.47493e-07
DL	1.02432	102	4	1	1	3	2	13	0	40	4	0	-0.742837	0	0.000573255
DL	1.02437	102	4	1	1	6	5	10	0	338	12	0	6.4865	0	1.54104e-09
DL	1.02437	102	4	1	4	3	2	15	0	22	2	0	-2.18713	0	6.01955e-06
DL	1.02443	102	4	1	7	3	2	2	0	22	2	0	-3.10665	0	1.22272e-05
DL	1.02448	102	4	1	7	6	5	2	0	551	16	0	10.2899	0	1.40125e-05
DL	1.02448	102	4	1	10	3	2	4	0	98	8	0	3.35093	0	1.39385e-06
DL	1.02457	102	4	2	1	3	2	13	0	40	4	0	-0.68823	0	0.000343728
DL	1.02462	102	4	2	1	6	5	10	0	338	12	0	6.48149	0	2.14612e-09
DL	1.02462	102	4	2	4	3	2	15	0	22	2	0	-2.22787	0	6.13322e-06
DL	1.02468	102	4	2	7	3	2	2	0	22	2	0	-3.07783	0	8.3091e-06
DL	1.02473	102	4	2	7	6	5	2	0	551	16	0	10.1726	0	0.00199473
DL	1.02473	102	4	2	10	3	2	4	0	98	8	0	3.13815	0	2.77467e-05
DL	1.02482	102	4	3	1	3	2	13	0	40	4	0	-0.650919	0	0.000211953
DL	1.02487	102	4	3	1	6	5	10	0	338	12	0	6.33472	0	2.39836e-07
DL	1.02487	102	4	3	4	3	2	15	0	22	2	0	-2.2322	0	4.88503e-06
DL	1.02493	102	4	3	7	3	2	2	0	22	2	0	-3.17875	0	2.03563e-05
DL	1.02498	102	4	3	7	6	5	2	0	551	16	0	10.204	0	0.00107475
DL	1.02498	102	4	3	10	3	2	4	0	98	8	0	3.02657	0	0.000131455
DL	1.02507	102	5	0	1	3	2	13	0	40	4	0	-0.480647	0	4.53699e-05
DL	1.02512	102	5	0	1	6	5	10	0	338	12	0	6.10293	0	8.54175e-05
DL	1.02512	102	5	0	4	3	2	15	0	22	2	0	-2.44184	0	2.41717e-05
DL	1.02518	102	5	0	7	3	2	2	0	22	2	0	-3.2749	0	4.97635e-05
DL	1.02523	102	5	0	7	6	5	2	0	551	16	0	10.2981	0	0.000211372
DL	1.02523	102	5	0	10	3	2	4	0	98	8	0	2.98543	0	0.000403869
DL	1.02532	102	5	1	1	3	2	13	0	40	4	0	-0.416466	0	2.15403e-05
DL	1.02537	102	5	1	1	6	5	10	0	338	12	0	6.00413	0	0.000996825
DL	1.02537	102	5	1	4	3	2	15	0	22	2	0	-2.4667	0	2.13052e-05
DL	1.02543	102	5	1	7	3	2	2	0	22	2	0	-3.24754	0	3.8135e-05
DL	1.02548	102	5	1	7	6	5	2	0	440	14	0	10.2689	0	0
DL	1.02548	102	5	1	10	3	2	4	0	98	8	0	2.89182	0	0.000996521
DL	1.02557	102	5	2	1	3	2	13	0	40	4	0	-0.385193	0	1.37585e-05
DL	1.02562	102	5	2	1	6	5	10	0	338	12	0	5.89243	0	0.00860585
DL	1.02562	102	5	2	4	3	2	15	0	22	2	0	-2.66028	0	8.21498e-05
DL	1.02568	102	5	2	7	3	2	2	0	22	2	0	-3.24313	0	3.53913e-05
DL	1.02573	102	5	2	7	6	5	2	0	440	14	0	10.3396	0	0
DL	1.02573	102	5	2	10	3	2	4	0	98	8	0	2.71364	0	0.00421541
DL	1.02582	102	5	3	1	3	2	13	0	40	4	0	-0.373633	0	1.00926e-05
DL	1.02587	102	5	3	1	6	5	10	0	274	10	0	5.50927	0	6.24636e-06
DL	1.02587	102	5	3	4	3	2	15	0	22	2	0	-2.65874	0	6.32768e-05
DL	1.02593	102	5	3	7	3	2	2	0	22	2	0	-3.28175	0	4.82287e-05
DL	1.02598	102	5	3	7	6	5	2	0	440	14	0	10.2991	0	0
DL	1.02598	102	5	3	10	3	2	4	0	98	8	0	2.30062	0	0.0474959
DL	1.02607	102	6	0	1	3	2	13	0	40	4	0	-0.230822	0	2.20993e-06
DL	1.02612	102	6	0	1	6	5	10	0	274	10	0	5.46981	0	2.35086e-05
DL	1.02612	102	6	0	4	3	2	15	0	22	2	0	-2.62256	0	3.5546e-05
DL	1.02618	102	6	0	7	3	2	2	0	22	2	0	-3.25581	0	3.80181e-05
DL	1.02623	102	6	0	7	6	5	2	0	440	14	0	10.2439	0	0
DL	1.02623	102	6	0	10	3	2	4	0	98	8	0	2.30727	0	0.0624891
DL	1.02632	102	6	1	1	3	2	13	0	40	4	0	-0.198024	0	1.35541e-06
DL	1.02637	102	6	1	1	6	5	10	0	274	10	0	5.24411	0	0.00087758
DL	1.02637	102	6	1	4	3	2	15	0	22	2	0	-2.71681	0	5.80597e-05
DL	1.02643	102	6	1	7	3	2	2	0	22	2	0	-3.22966	0	3.08328e-05
DL	1.02648	102	6	1	7	6	5	2	0	551	16	0	10.226	0	0.000174227
DL	1.02648	102	6	1	10	3	2	4	0	98	8	0	2.06818	0	0.23781
DL	1.02657	102	6	2	1	3	2	13	0	40	4	0	-0.0442402	0	7.84077e-08
DL	1.02662	102	6	2	1	6	5	10	0	274	10	0	5.13394	0	0.00533813
DL	1.02662	102	6	2	4	3	2	15	0	22	2	0	-2.74356	0	5.13067e-05
DL	1.02668	102	6	2	7	3	2	2	0	22	2	0	-3.26085	0	4.44924e-05
DL	1.02673	102	6	2	7	6	5	2	0	551	16	0	10.195	0	0.00022884
DL	1.02673	102	6	2	10	3	2	4	0	66	6	0	1.88562	0	1.11855e-13
DL	1.02682	102	6	3	1	3	2	13	0	40	4	0	-0.0753352	0	2.67564e-07
DL	1.02687	102	6	3	1	6	5	10	0	274	10	0	4.90883	0	0.054289
DL	1.02687	102	6	3	4	3	2	15	0	22	2	0	-2.75156	0	4.13896e-05
DL	1.02693	102	6	3	7	3	2	2	0	22	2	0	-3.23971	0	3.61651e-05
DL	1.02698	102	6	3	7	6	5	2	0	440	14	0	10.1771	0	0
DL	1.02698	102	6	3	10	3	2	4	0	66	6	0	1.71497	0	8.57681e-12
DL	1.02707	102	7	0	1	3	2	13	0	40	4	0	-0.0444803	0	1.71595e-07
DL	1.02712	102	7	0	1	6	5	10	0	274	10	0	4.79019	0	0.163757
DL	1.02712	102	7	0	4	3	2	15	0	22	2	0	-2.80999	0	5.16575e-05
DL	1.02718	102	7	0	7	3	2	2	0	22	2	0	-3.30519	0	7.23649e-05
DL	1.02723	102	7	0	7	6	5	2	0	440	14	0	10.1752	0	0
DL	1.02723	102	7	0	10	3	2	4	0	66	6	0	1.55564	0	2.97469e-10
DL	1.02732	102	7	1	1	3	2	13	0	40	4	0	-0.058622	0	1.75789e-07
DL	1.02737	102	7	1	1	6	5	10	0	274	10	0	4.6865	0	0.333926
DL	1.02737	102	7	1	4	3	2	15	0	22	2	0	-2.8195	0	4.39527e-05
DL	1.02743	102	7	1	7	3	2	2	0	22	2	0	-3.40475	0	0.000186151
DL	1.02748	102	7	1	7	6	5	2	0	440	14	0	10.2135	0	0
DL	1.02748	102	7	1	10	3	2	4	0	66	6	0	1.31956	0	6.54803e-08
DL	1.02757	102	7	2	1	3	2	13	0	40	4	0	-0.00935259	0	9.33073e-08
DL	1.02762	102	7	2	1	6	5	10	0	200	8	0	4.25545	0	1.57461e-10
DL	1.02762	102	7	2	4	3	2	15	0	22	2	0	-2.69636	0	1.02883e-05
DL	1.02768	102	7	2	7	3	2	2	0	22	2	0	-3.35712	0	0.000139966
DL	1.02773	102	7	2	7	6	5	2	0	440	14	0	10.2872	0	0
DL	1.02773	102	7	2	10	3	2	4	0	66	6	0	1.12696	0	1.35477e-06
DL	1.02782	102	7	3	1	3	2	13	0	40	4	0	0.114885	0	1.82615e-08
DL	1.02787	102	7	3	1	6	5	10	0	200	8	0	4.13402	0	5.27737e-09
DL	1.02787	102	7	3	4	3	2	15	0	22	2	0	-2.81243	0	2.57231e-05
DL	1.02793	102	7	3	7	3	2	2	0	22	2	0	-3.39785	0	0.000212364
DL	1.02798	102	7	3	7	6	5	2	0	440	14	0	10.2912	0	0
DL	1.02798	102	7	3	10	3	2	4	0	66	6	0	0.862212	0	3.632e-05
DL	1.02807	102	8	0	1	3	2	13	0	40	4	0	0.21312	0	4.88525e-09
DL	1.02812	102	8	0	1	6	5	10	0	200	8	0	4.04892	0	3.40174e-07
DL	1.02812	102	8	0	4	3	2	15	0	22	2	0	-2.80134	0	1.77737e-05
DL	1.02818	102	8	0	7	3	2	2	0	22	2	0	-3.46191	0	0.000413081
DL	1.02823	102	8	0	7	6	5	2	0	551	16	0	10.2045	0	1.48722e-08
DL	1.02823	102	8	0	10	3	2	4	0	66	6	0	0.524709	0	0.00210625
DL	1.02832	102	8	1	1	3	2	13	0	40	4	0	0.203028	0	5.38256e-09
DL	1.02837	102	8	1	1	6	5	10	0	200	8	0	3.85785	0	3.30273e-05
DL	1.02837	102	8	1	4	3	2	15	0	22	2	0	-2.8181	0	1.6746e-05
DL	1.02843	102	8	1	7	3	2	2	0	22	2	0	-3.39793	0	0.000287576
DL	1.02848	102	8	1	7	6	5	2	0	551	16	0	10.0544	0	2.82201e-07
DL	1.02848	102	8	1	10	3	2	4	0	66	6	0	0.319319	0	0.0194549
DL	1.02857	102	8	2	1	3	2	13	0	40	4	0	0.244166	0	2.76511e-09
DL	1.02862	102	8	2	1	6	5	10	0	200	8	0	3.80268	0	0.000460114
DL	1.02862	102	8	2	4	3	2	15	0	22	2	0	-2.92757	0	3.85575e-05
DL	1.02868	102	8	2	7	3	2	2	0	22	2	0	-3.40105	0	0.000336556
DL	1.02873	102	8	2	7	6	5	2	0	551	16	0	9.81739	0	0.000629189
DL	1.02873	102	8	2	10	3	2	4	0	66	6	0	0.120732	0	0.0640762
DL	1.02882	102	8	3	1	3	2	13	0	40	4	0	0.324658	0	9.86312e-10
DL	1.02887	102	8	3	1	6	5	10	0	200	8	0	3.46661	0	0.0213433
DL	1.02887	102	8	3	4	3	2	15	0	22	2	0	-2.89238	0	2.44156e-05
DL	1.02893	102	8	3	7	3	2	2	0	22	2	0	-3.38592	0	0.000358385
DL	1.02898	102	8	3	7	6	5	2	0	551	16	0	9.92399	0	2.95749e-06
DL	1.02898	102	8	3	10	3	2	4	0	66	6	0	-0.0272165	0	0.130365
DL	1.02907	102	9	0	1	3	2	13	0	40	4	0	0.333784	0	7.94583e-10
DL	1.02912	102	9	0	1	6	5	10	0	200	8	0	3.41518	0	0.031903
DL	1.02912	102	9	0	4	3	2	15	0	22	2	0	-2.90931	0	2.40687e-05
DL	1.02918	102	9	0	7	3	2	2	0	22	2	0	-3.40765	0	0.000494385
DL	1.02923	102	9	0	7	6	5	2	0	551	16	0	9.9316	0	2.74666e-06
DL	1.02923	102	9	0	10	3	2	4	0	40	4	0	-0.175357	0	3.5442e-07
DL	1.02932	102	9	1	1	3	2	13	0	40	4	0	0.325007	0	8.53946e-10
DL	1.02937	102	9	1	1	6	5	10	0	135	6	0	3.28438	0	0
DL	1.02937	102	9	1	4	3	2	15	0	22	2	0	-2.85869	0	1.28965e-05
DL	1.02943	102	9	1	7	3	2	2	0	22	2	0	-3.4521	0	0.000827606
DL	1.02948	102	9	1	7	6	5	2	0	440	14	0	9.90857	0	0
DL	1.02948	102	9	1	10	3	2	4	0	40	4	0	-0.301163	0	1.55556e-06
DL	1.02957	102	9	2	1	3	2	13	0	40	4	0	0.236415	0	2.67071e-09
DL	1.02962	102	9	2	1	6	5	10	0	135	6	0	3.21775	0	0
DL	1.02962	102	9	2	4	3	2	15	0	22	2	0	-2.76592	0	4.2425e-06
DL	1.02968	102	9	2	7	3	2	2	0	22	2	0	-3.41102	0	0.000751065
DL	1.02973	102	9	2	7	6	5	2	0	551	16	0	9.9427	0	0.00336991
DL	1.02973	102	9	2	10	3	2	4	0	40	4	0	-0.403968	0	4.6155e-06
DL	1.02982	102	9	3	1	3	2	13	0	40	4	0	0.28879	0	1.45663e-09
DL	1.02987	102	9	3	1	6	5	10	0	135	6	0	3.01803	0	0
DL	1.02987	102	9	3	4	3	2	15	0	22	2	0	-2.71653	0	2.26554e-06
DL	1.02993	102	9	3	7	3	2	2	0	22	2	0	-3.35877	0	0.000639866
DL	1.02998	102	9	3	7	6	5	2	0	551	16	0	9.89084	0	0.00638116
DL	1.02998	102	9	3	10	3	2	4	0	40	4	0	-0.386528	0	3.74332e-06
DL	1.03007	103	0	0	1	3	2	13	0	40	4	0	0.39361	0	3.31376e-10
DL	1.03012	103	0	0	1	6	5	10	0	135	6	0	2.9214	0	0
DL	1.03012	103	0	0	4	3	2	15	0	22	2	0	-2.57205	0	4.23069e-07
DL	1.03018	103	0	0	7	3	2	2	0	22	2	0	-3.31022	0	0.000554604
DL	1.03023	103	0	0	7	6	5	2	0	440	14	0	9.86483	0	0
DL	1.03023	103	0	0	10	3	2	4	0	40	4	0	-0.487024	0	8.92539e-06
DL	1.03032	103	0	1	1	3	2	13	0	40	4	0	0.425038	0	2.12323e-10
DL	1.03037	103	0	1	1	6	5	10	0	135	6	0	2.76592	0	5.44009e-15
DL	1.03037	103	0	1	4	3	2	15	0	22	2	0	-2.63373	0	8.1131e-07
DL	1.03043	103	0	1	7	3	2	2	0	22	2	0	-3.38606	0	0.0011656
DL	1.03048	103	0	1	7	6	5	2	0	440	14	0	9.99731	0	0
DL	1.03048	103	0	1	10	3	2	4	0	40	4	0	-0.563267	0	1.66637e-05
DL	1.03057	103	0	2	1	3	2	13	0	40	4	0	0.421458	0	2.27298e-10
DL	1.03062	103	0	2	1	6	5	10	0	135	6	0	2.76536	0	1.78191e-14
DL	1.03062	103	0	2	4	3	2	15	0	22	2	0	-2.71781	0	1.90224e-06
DL	1.03068	103	0	2	7	3	2	2	0	22	2	0	-3.38998	0	0.0014959
DL	1.03073	103	0	2	7	6	5	2	0	440	14	0	9.88385	0	0
DL	1.03073	103	0	2	10	3	2	4	0	40	4	0	-0.417366	0	3.95624e-06
DL	1.03082	103	0	3	1	3	2	13	0	66	6	0	0.47026	0	0.00519123
DL	1.03087	103	0	3	1	6	5	10	0	135	6	0	2.72249	0	1.41998e-13
DL	1.03087	103	0	3	4	3	2	15	0	22	2	0	-2.65202	0	8.63977e-07
DL	1.03093	103	0	3	7	3	2	2	0	22	2	0	-3.33843	0	0.00131833
DL	1.03098	103	0	3	7	6	5	2	0	440	14	0	9.84073	0	0
DL	1.03098	103	0	3	10	3	2	4	0	40	4	0	-0.224826	0	5.08825e-07
DL	1.03107	103	1	0	1	3	2	13	0	66	6	0	0.580627	0	0.00225048
DL	1.03112	103	1	0	1	6	5	10	0	135	6	0	2.71454	0	6.92946e-13
DL	1.03112	103	1	0	4	3	2	15	0	22	2	0	-2.58986	0	3.97317e-07
DL	1.03118	103	1	0	7	3	2	2	0	22	2	0	-3.23935	0	0.000839077
DL	1.03123	103	1	0	7	6	5	2	0	551	16	0	9.86739	0	0.0123248
DL	1.03123	103	1	0	10	3	2	4	0	40	4	0	-0.21591	0	4.68589e-07
DL	1.03132	103	1	1	1	3	2	13	0	66	6	0	0.708012	0	0.00035706
DL	1.03137	103	1	1	1	6	5	10	0	135	6	0	2.67715	0	4.24905e-12
DL	1.03137	103	1	1	4	3	2	15	0	22	2	0	-2.56693	0	2.96488e-07
DL	1.03143	103	1	1	7	3	2	2	0	22	2	0	-3.08738	0	0.000370725
DL	1.03148	103	1	1	7	6	5	2	0	440	14	0	9.83285	0	0
DL	1.03148	103	1	1	10	3	2	4	0	40	4	0	-0.0827114	0	1.19469e-07
DL	1.03157	103	1	2	1	3	2	13	0	66	6	0	0.645505	0	0.000627213
DL	1.03162	103	1	2	1	6	5	10	0	135	6	0	2.6909	0	5.04446e-12
DL	1.03162	103	1	2	4	3	2	15	0	22	2	0	-2.56026	0	2.6568e-07
DL	1.03168	103	1	2	7	3	2	2	0	22	2	0	-3.06609	0	0.000410837
DL	1.03173	103	1	2	7	6	5	2	0	440	14	0	9.74234	0	0
DL	1.03173	103	1	2	10	3	2	4	0	40	4	0	0.11924	0	1.14509e-08
DL	1.03182	103	1	3	1	3	2	13	0	66	6	0	0.651163	0	0.00128849
